Original,Scramble,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,TODO.started,TODO.stopped,baselineImage.started,baselineImage.stopped,image.started,image.stopped,rating.response,rating.rt,rating.started,rating.stopped,RatingText.started,RatingText.stopped,ThanksText.started,ThanksText.stopped,id*,participant*,Interested In(Men/Women)*,date,expName,psychopyVersion,frameRate,
women1/8-original.jpg,women1/8-scramble.jpg,0,20,20,32,,,183.1878069999948,None,185.19869809999363,None,3,0.987,0.015601549996063113,None,190.06433129998914,None,,,5,5,b,2020_Nov_26_0712,EYEswipe,3.2.3,60.06539920816986,
women1/5-original.jpg,women1/5-scramble.jpg,0,21,21,29,,,191.19389229999797,None,193.19449769999483,None,4,1.365,0.015608450019499287,None,198.12882469999022,None,,,5,5,b,2020_Nov_26_0712,EYEswipe,3.2.3,60.06539920816986,
women1/28-original.jpg,women1/28-scramble.jpg,0,22,22,20,,,199.5582671000011,None,201.58223569999973,None,3,1.456,0.015213450009468943,None,206.55786469999293,None,,,5,5,b,2020_Nov_26_0712,EYEswipe,3.2.3,60.06539920816986,
women1/30-original.jpg,women1/30-scramble.jpg,0,23,23,23,,,208.08386849999079,None,210.11141329999373,None,4,1.149,0.01552125001035165,None,215.03980689999298,None,,,5,5,b,2020_Nov_26_0712,EYEswipe,3.2.3,60.06539920816986,
women1/33-original.jpg,women1/33-scramble.jpg,0,24,24,26,,,216.2542695000011,None,218.27465369999118,None,2,1.121,0.015562550004688092,None,223.29039979999652,None,,,5,5,b,2020_Nov_26_0712,EYEswipe,3.2.3,60.06539920816986,
women1/22-original.jpg,women1/22-scramble.jpg,0,25,25,14,,,224.4778956999944,None,226.4931738999876,None,3,0.85,0.015589250004268251,None,231.50267409998924,None,,,5,5,b,2020_Nov_26_0712,EYEswipe,3.2.3,60.06539920816986,
women1/21-original.jpg,women1/21-scramble.jpg,0,26,26,13,,,232.43240520000109,None,234.48298169999907,None,2,0.906,0.015359450000687502,None,239.44917079999868,None,,,5,5,b,2020_Nov_26_0712,EYEswipe,3.2.3,60.06539920816986,
women1/18-original.jpg,women1/18-scramble.jpg,0,27,27,9,,,240.4177032000007,None,242.44071809999878,None,2,0.841,0.01525535000837408,None,247.45494509999116,None,,,5,5,b,2020_Nov_26_0712,EYEswipe,3.2.3,60.06539920816986,
women1/20-original.jpg,women1/20-scramble.jpg,0,28,28,12,,,248.36349569998856,None,250.3796253999899,None,3,0.89,0.015225950002786703,None,255.32723859998805,None,,,5,5,b,2020_Nov_26_0712,EYEswipe,3.2.3,60.06539920816986,
women1/10-original.jpg,women1/10-scramble.jpg,0,29,29,1,,,256.3434222999931,None,258.3596589999943,None,3,1.048,0.01555454998742789,None,263.36142509999627,None,,,5,5,b,2020_Nov_26_0712,EYEswipe,3.2.3,60.06539920816986,
women1/14-original.jpg,women1/14-scramble.jpg,0,30,30,5,,,264.4783155999903,None,266.51632899999095,None,3,0.416,0.01540854999620933,None,271.5658114999969,None,,,5,5,b,2020_Nov_26_0712,EYEswipe,3.2.3,60.06539920816986,
women1/34-original.jpg,women1/34-scramble.jpg,0,31,31,27,,,272.0457763999875,None,274.0971081999887,None,2,0.653,0.015584649983793497,None,279.14804719999665,None,,,5,5,b,2020_Nov_26_0712,EYEswipe,3.2.3,60.06539920816986,
women1/15-original.jpg,women1/15-scramble.jpg,0,32,32,6,,,279.866807399987,None,281.9553319999977,None,1,0.864,0.015524450005614199,None,286.829886099993,None,,,5,5,b,2020_Nov_26_0712,EYEswipe,3.2.3,60.06539920816986,
women1/16-original.jpg,women1/16-scramble.jpg,0,33,33,7,,,287.75619919999735,None,289.80069099999673,None,2,0.474,0.015330450012697838,None,294.72359389999474,None,,,5,5,b,2020_Nov_26_0712,EYEswipe,3.2.3,60.06539920816986,
,,,,,,,,,,,,,,,,,,295.2172535999998,None,,,,,,,,
