Original,Scramble,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,TODO.started,TODO.stopped,baselineImage.started,baselineImage.stopped,image.started,image.stopped,rating.response,rating.rt,rating.started,rating.stopped,RatingText.started,RatingText.stopped,ThanksText.started,ThanksText.stopped,id*,participant*,Interested In(Men/Women)*,date,expName,psychopyVersion,frameRate,
women1/30-original.jpg,women1/30-scramble.jpg,0,11,11,23,,,108.36621100001503,None,110.32675010000821,None,3,1.202,0.0157831099932082,None,115.30440100003034,None,,,r2,r2,b,2020_Nov_09_1044,EYEswipe,3.2.3,59.92272366010119,
women1/11-original.jpg,women1/11-scramble.jpg,0,12,12,2,,,116.57727320003323,None,118.58746519999113,None,4,1.058,0.015533109952230006,None,123.53491630003555,None,,,r2,r2,b,2020_Nov_09_1044,EYEswipe,3.2.3,59.92272366010119,
women1/33-original.jpg,women1/33-scramble.jpg,0,13,13,26,,,124.67694650002522,None,126.67681660002563,None,2,0.918,0.015711710031609982,None,131.6339620000217,None,,,r2,r2,b,2020_Nov_09_1044,EYEswipe,3.2.3,59.92272366010119,
women1/15-original.jpg,women1/15-scramble.jpg,0,14,14,6,,,132.6280752000166,None,134.6362586999894,None,1,0.901,0.01578611001605168,None,139.59039389999816,None,,,r2,r2,b,2020_Nov_09_1044,EYEswipe,3.2.3,59.92272366010119,
women1/25-original.jpg,women1/25-scramble.jpg,0,15,15,17,,,140.5721559000085,None,142.5675518999924,None,2,1.14,0.01580060995183885,None,147.5228841000353,None,,,r2,r2,b,2020_Nov_09_1044,EYEswipe,3.2.3,59.92272366010119,
women1/13-original.jpg,women1/13-scramble.jpg,0,16,16,4,,,148.74877659999765,None,150.74323010002263,None,4,1.571,0.01577570999506861,None,155.71611730003497,None,,,r2,r2,b,2020_Nov_09_1044,EYEswipe,3.2.3,59.92272366010119,
women1/4-original.jpg,women1/4-scramble.jpg,0,17,17,28,,,157.42535870004212,None,159.4808770000236,None,1,1.391,0.015803310030605644,None,164.31737500004238,None,,,r2,r2,b,2020_Nov_09_1044,EYEswipe,3.2.3,59.92272366010119,
women1/32-original.jpg,women1/32-scramble.jpg,0,18,18,25,,,165.77840589999687,None,167.79810720001115,None,2,0.824,0.015619310026522726,None,172.73994810000295,None,,,r2,r2,b,2020_Nov_09_1044,EYEswipe,3.2.3,59.92272366010119,
women1/8-original.jpg,women1/8-scramble.jpg,0,19,19,32,,,173.69497449998744,None,175.6905768000288,None,4,1.02,0.01579040993237868,None,180.6834172999952,None,,,r2,r2,b,2020_Nov_09_1044,EYEswipe,3.2.3,59.92272366010119,
women1/14-original.jpg,women1/14-scramble.jpg,0,20,20,5,,,181.77574270003242,None,183.78735779999988,None,4,0.741,0.01559641002677381,None,188.7508590000216,None,,,r2,r2,b,2020_Nov_09_1044,EYEswipe,3.2.3,59.92272366010119,
women1/34-original.jpg,women1/34-scramble.jpg,0,21,21,27,,,189.56084789999295,None,191.58190839999588,None,2,1.084,0.015797010040841997,None,196.53399800002808,None,,,r2,r2,b,2020_Nov_09_1044,EYEswipe,3.2.3,59.92272366010119,
women1/3-original.jpg,women1/3-scramble.jpg,0,22,22,22,,,197.69497220002813,None,199.70300229999702,None,4,1.052,0.01577881001867354,None,204.63857420004206,None,,,r2,r2,b,2020_Nov_09_1044,EYEswipe,3.2.3,59.92272366010119,
women1/6-original.jpg,women1/6-scramble.jpg,0,23,23,30,,,205.8491882000235,None,207.85442749998765,None,3,1.354,0.015803410031367093,None,212.711660400033,None,,,r2,r2,b,2020_Nov_09_1044,EYEswipe,3.2.3,59.92272366010119,
women1/20-original.jpg,women1/20-scramble.jpg,0,24,24,12,,,214.14980350004043,None,216.14276150002843,None,2,0.876,0.015724410011898726,None,221.0911097000353,None,,,r2,r2,b,2020_Nov_09_1044,EYEswipe,3.2.3,59.92272366010119,
women1/23-original.jpg,women1/23-scramble.jpg,0,25,25,15,,,222.04863400000613,None,224.0968555000145,None,3,1.004,0.015696510032285005,None,229.11951129999943,None,,,r2,r2,b,2020_Nov_09_1044,EYEswipe,3.2.3,59.92272366010119,
women1/24-original.jpg,women1/24-scramble.jpg,0,26,26,16,,,230.1978029999882,None,232.19323370000347,None,2,1.482,0.015790809935424477,None,237.29524609999498,None,,,r2,r2,b,2020_Nov_09_1044,EYEswipe,3.2.3,59.92272366010119,
women1/1-original.jpg,women1/1-scramble.jpg,0,27,27,0,,,238.81610580004053,None,240.93774160003522,None,4,0.975,0.015697409922722727,None,245.7868293999927,None,,,r2,r2,b,2020_Nov_09_1044,EYEswipe,3.2.3,59.92272366010119,
women1/12-original.jpg,women1/12-scramble.jpg,0,28,28,3,,,246.86161720001837,None,248.82906379998894,None,3,1.076,0.015621510043274611,None,253.80045460001566,None,,,r2,r2,b,2020_Nov_09_1044,EYEswipe,3.2.3,59.92272366010119,
women1/22-original.jpg,women1/22-scramble.jpg,0,29,29,14,,,254.95011279999744,None,256.97084810002707,None,3,1.051,0.01566300995182246,None,261.999527500011,None,,,r2,r2,b,2020_Nov_09_1044,EYEswipe,3.2.3,59.92272366010119,
women1/18-original.jpg,women1/18-scramble.jpg,0,30,30,9,,,263.122454700002,None,265.22668399999384,None,1,1.131,0.015767909993883222,None,270.08705770003144,None,,,r2,r2,b,2020_Nov_09_1044,EYEswipe,3.2.3,59.92272366010119,
women1/2-original.jpg,women1/2-scramble.jpg,0,31,31,11,,,271.30403020000085,None,273.4209935000399,None,1,1.052,0.015579509956296533,None,278.2948013000423,None,,,r2,r2,b,2020_Nov_09_1044,EYEswipe,3.2.3,59.92272366010119,
women1/5-original.jpg,women1/5-scramble.jpg,0,32,32,29,,,279.4954740999965,None,281.48537250002846,None,3,1.139,0.015759910049382597,None,286.4175392999896,None,,,r2,r2,b,2020_Nov_09_1044,EYEswipe,3.2.3,59.92272366010119,
women1/7-original.jpg,women1/7-scramble.jpg,0,33,33,31,,,287.71558560000267,None,289.6824978000368,None,2,1.007,0.01508530997671187,None,294.68327700003283,None,,,r2,r2,b,2020_Nov_09_1044,EYEswipe,3.2.3,59.92272366010119,
,,,,,,,,,,,,,,,,,,295.71076710004127,None,,,,,,,,
