Trial Number,State,Device timestamp,Left pupil diameter,Left pupil validity,Right pupil diameter,Right pupil validity,Rating
Trial9,stimuli,1524644433,2.9105682373046875,1,2.7211761474609375,1,2
Trial9,stimuli,1524677742,2.9002838134765625,1,2.72845458984375,1,2
Trial9,stimuli,1524694397,2.9132843017578125,1,2.74072265625,1,2
Trial9,stimuli,1524727706,2.928253173828125,1,2.7378692626953125,1,2
Trial9,stimuli,1524761015,3.041717529296875,1,2.8558807373046875,1,2
Trial9,stimuli,1524794325,2.942474365234375,1,2.7531585693359375,1,2
Trial9,stimuli,1524827634,2.9528656005859375,1,2.751739501953125,1,2
Trial9,stimuli,1524860943,2.9572601318359375,1,2.7681121826171875,1,2
Trial9,stimuli,1524877598,2.9638519287109375,1,2.776123046875,1,2
Trial9,stimuli,1524910908,2.9710540771484375,1,2.7645721435546875,1,2
Trial9,stimuli,1524944217,2.959259033203125,1,2.7675628662109375,1,2
Trial9,stimuli,1524977526,2.9563446044921875,1,2.750885009765625,1,2
Trial9,stimuli,1525010836,2.954315185546875,1,2.7509307861328125,1,2
Trial9,stimuli,1525044145,2.937103271484375,1,2.7528228759765625,1,2
Trial9,stimuli,1525077454,3.0519866943359375,1,2.8216552734375,1,2
Trial9,stimuli,1525094109,3.058197021484375,1,2.82794189453125,1,2
Trial9,stimuli,1525127418,2.9384307861328125,1,2.742095947265625,1,2
Trial9,stimuli,1525160728,2.9432525634765625,1,2.7449188232421875,1,2
Trial9,stimuli,1525194037,2.95050048828125,1,2.7414093017578125,1,2
Trial9,stimuli,1525227347,2.9505157470703125,1,2.751861572265625,1,2
Trial9,stimuli,1525260656,2.9741363525390625,1,2.757659912109375,1,2
Trial9,stimuli,1525277311,2.97113037109375,1,2.74847412109375,1,2
Trial9,stimuli,1525310620,2.9767303466796875,1,2.7838897705078125,1,2
Trial9,stimuli,1525343929,2.989105224609375,1,2.7695159912109375,1,2
Trial9,stimuli,1525377239,2.9714202880859375,1,2.7752227783203125,1,2
Trial9,stimuli,1525410548,2.978485107421875,1,2.781005859375,1,2
Trial9,stimuli,1525443858,2.979400634765625,1,2.7854461669921875,1,2
Trial9,stimuli,1525460512,2.97259521484375,1,2.775634765625,1,2
Trial9,stimuli,1525493822,2.9667510986328125,1,2.792236328125,1,2
Trial9,stimuli,1525527131,2.9652557373046875,1,2.769287109375,1,2
Trial9,stimuli,1525560440,2.9632415771484375,1,2.7584686279296875,1,2
Trial9,stimuli,1525593750,2.9633026123046875,1,2.751922607421875,1,2
Trial9,stimuli,1525627059,3.061920166015625,1,2.83734130859375,1,2
Trial9,stimuli,1525643714,2.97613525390625,1,2.742828369140625,1,2
Trial9,stimuli,1525677023,2.976287841796875,1,2.7518463134765625,1,2
Trial9,stimuli,1525710333,2.9718017578125,1,2.751068115234375,1,2
Trial9,stimuli,1525743642,2.979217529296875,1,2.7569427490234375,1,2
Trial9,stimuli,1525776951,2.979736328125,1,2.75823974609375,1,2
Trial9,stimuli,1525810261,2.997406005859375,1,2.7491302490234375,1,2
Trial10,baseline,1527059362,2.9796905517578125,1,2.733673095703125,1,2
Trial10,baseline,1527092672,2.9828643798828125,1,2.739227294921875,1,2
Trial10,baseline,1527125981,2.9882659912109375,1,2.7475738525390625,1,2
Trial10,baseline,1527159290,2.9802093505859375,1,2.7314910888671875,1,2
Trial10,baseline,1527192600,2.989013671875,1,2.7325592041015625,1,2
Trial10,baseline,1527209254,2.9876251220703125,1,2.741424560546875,1,2
Trial10,baseline,1527242564,2.983612060546875,1,2.7609405517578125,1,2
Trial10,baseline,1527275873,2.9883270263671875,1,2.7454681396484375,1,2
Trial10,baseline,1527309183,3.0028839111328125,1,2.755584716796875,1,2
Trial10,baseline,1527342492,2.995025634765625,1,2.7943572998046875,1,2
Trial10,baseline,1527375801,3.138275146484375,1,2.90777587890625,1,2
Trial10,baseline,1527409111,nan,0,nan,0,2
Trial10,baseline,1527425765,nan,0,nan,0,2
Trial10,baseline,1527459075,nan,0,nan,0,2
Trial10,baseline,1527492384,nan,0,nan,0,2
Trial10,baseline,1527525693,nan,0,nan,0,2
Trial10,baseline,1527559003,2.6360015869140625,1,nan,0,2
Trial10,baseline,1527575658,2.7862548828125,1,2.5123748779296875,1,2
Trial10,baseline,1527608967,2.859619140625,1,2.5786285400390625,1,2
Trial10,baseline,1527642276,2.7717742919921875,1,2.5823822021484375,1,2
Trial10,baseline,1527675586,nan,0,2.5669708251953125,1,2
Trial10,baseline,1527708895,nan,0,2.5772552490234375,1,2
Trial10,baseline,1527742204,2.811431884765625,1,2.58184814453125,1,2
Trial10,baseline,1527775514,2.8018341064453125,1,2.585052490234375,1,2
Trial10,baseline,1527808823,2.8333740234375,1,2.60369873046875,1,2
Trial10,baseline,1527825478,2.8429718017578125,1,2.6194915771484375,1,2
Trial10,baseline,1527858787,2.8687744140625,1,2.657257080078125,1,2
Trial10,baseline,1527892097,2.8905029296875,1,2.6757049560546875,1,2
